date,title,text,source,url,ticker,publisher,query,article_length,word_count,collection_date,finbert_label,finbert_score,finbert_sentiment,vader_compound,vader_label,textblob_polarity,textblob_label,date_only,spacy_entities_json,bert_entities_json,all_entities_json,num_entities,num_orgs,num_persons,num_locations
2026-01-09 08:00:00,Boeing stock forecast 2026: Here’s why BA shares will soar - TradingView — Track All Markets,Boeing stock forecast 2026: Here’s why BA shares will soar&nbsp;&nbsp;TradingView — Track All Markets,Google News,https://news.google.com/rss/articles/CBMitAFBVV95cUxNTHpvUkNkcjcwWnJEVjB0bXVLLTJLSGp6OHp0TnpjdnpLZTV1NFd5X2FzT1FZYlI0MDRFNXlRNmdzOHRiMEZPOXlEU29aX3ZXTnBWMG5NYWU5dTcxNnBRZGhMTVJ2RjBNZDlSOVltc3o3Vm1SMlAyODFXcWQ1R2pYN2VRdEFYZHAxY1ZNd254ME84V2lWYjRtdjF6c2lNWkd2dVV4RlEyZGN5UDFNaXdZNGRFN0k?oc=5,BA,,BA stock news,101,14,2026-01-18 18:10:41.105671,positive,0.296,0.296,0.296,positive,0.0,neutral,2026-01-09,"[{""text"": ""Boeing"", ""label"": ""ORG"", ""start"": 0, ""end"": 6}, {""text"": ""2026"", ""label"": ""DATE"", ""start"": 22, ""end"": 26}, {""text"": ""BA"", ""label"": ""ORG"", ""start"": 39, ""end"": 41}, {""text"": ""soar&nbsp;&nbsp;TradingView"", ""label"": ""ORG"", ""start"": 54, ""end"": 81}]","[{""text"": ""Boeing"", ""label"": ""ORG"", ""score"": 0.9986608028411865, ""start"": 0, ""end"": 6}, {""text"": ""BA"", ""label"": ""ORG"", ""score"": 0.9988197684288025, ""start"": 39, ""end"": 41}, {""text"": ""All"", ""label"": ""ORG"", ""score"": 0.5607580542564392, ""start"": 90, ""end"": 93}, {""text"": ""Markets"", ""label"": ""MISC"", ""score"": 0.4950222373008728, ""start"": 94, ""end"": 101}]","[{""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""2026"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""BA"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""soar&nbsp;&nbsp;TradingView"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""BA"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""All"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Markets"", ""label"": ""MISC"", ""source"": ""bert""}]",8,6,0,0
2026-01-08 08:00:00,"Markets News, Dec. 8, 2025: Major Stock Indexes Close Mixed; Dow Advances; Data-Storage Shares Drag Nasdaq - Investopedia","Markets News, Dec. 8, 2025: Major Stock Indexes Close Mixed; Dow Advances; Data-Storage Shares Drag Nasdaq&nbsp;&nbsp;Investopedia",Google News,https://news.google.com/rss/articles/CBMib0FVX3lxTE1ONEhoNHJSa3lxQ0tMaXV4eXhvT2dCN2NIVVZRUDM0T0FYRXVCUjFuUElsdFE4am5DaWpxQnduN3BkQlUtYWtGa3NtSkYwTHJhWmtxeEdDZ3A1Q3pxc1RIVUVrZXJWY1dmNFQwdVNOaw?oc=5,APA,,APA stock news,130,16,2026-01-18 18:10:41.105671,positive,0.0772,0.0772,0.0772,positive,-0.0125,neutral,2026-01-08,"[{""text"": ""Markets News"", ""label"": ""ORG"", ""start"": 0, ""end"": 12}, {""text"": ""Dec. 8, 2025"", ""label"": ""DATE"", ""start"": 14, ""end"": 26}, {""text"": ""Dow Advances"", ""label"": ""ORG"", ""start"": 61, ""end"": 73}, {""text"": ""Data-Storage"", ""label"": ""ORG"", ""start"": 75, ""end"": 87}]","[{""text"": ""Markets News"", ""label"": ""ORG"", ""score"": 0.9769676923751831, ""start"": 0, ""end"": 12}, {""text"": ""Major Stock Index"", ""label"": ""MISC"", ""score"": 0.9425138831138611, ""start"": 28, ""end"": 45}, {""text"": ""Dow Advances"", ""label"": ""MISC"", ""score"": 0.9776504039764404, ""start"": 61, ""end"": 73}, {""text"": ""Na"", ""label"": ""MISC"", ""score"": 0.6802351474761963, ""start"": 100, ""end"": 102}, {""text"": ""Investopedia"", ""label"": ""ORG"", ""score"": 0.9905027151107788, ""start"": 118, ""end"": 130}]","[{""text"": ""Markets News"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Dec. 8, 2025"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Dow Advances"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Data-Storage"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Markets News"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Major Stock Index"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Dow Advances"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Na"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Investopedia"", ""label"": ""ORG"", ""source"": ""bert""}]",9,5,0,0
2026-01-07 21:37:00,Boeing '26 Gets Strong Start As Airline Posts Largest Order Ever - Investor's Business Daily,Boeing '26 Gets Strong Start As Airline Posts Largest Order Ever&nbsp;&nbsp;Investor's Business Daily,Google News,https://news.google.com/rss/articles/CBMiogFBVV95cUxNZTRxODVPYm8wOG9uVFNQTHJldTk0cjE0Wkg0VUdFeXN6NzViTTQ5aVIxQ3MtZWFic2FiQWVKZGxIcjZfZWdZRVFSOS1pYjBsSkhoTk8tNFN0NDJQekVTMkNTRGJLNmRvUnZFVXFXSVh0X1p6Vm0tcHBPWFlZV2oyZ3ctN0dHLUdKQXBZY1Mzd3lzN0ZoWk10bml2TUM2dmgyOWc?oc=5,BA,,BA stock news,101,13,2026-01-18 18:10:41.105671,positive,0.5106,0.5106,0.5106,positive,0.2166666666666666,positive,2026-01-07,"[{""text"": ""Boeing"", ""label"": ""ORG"", ""start"": 0, ""end"": 6}, {""text"": ""26"", ""label"": ""CARDINAL"", ""start"": 8, ""end"": 10}, {""text"": ""Gets"", ""label"": ""WORK_OF_ART"", ""start"": 11, ""end"": 15}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""start"": 87, ""end"": 101}]","[{""text"": ""Boeing ' 26"", ""label"": ""ORG"", ""score"": 0.9550175666809082, ""start"": 0, ""end"": 10}, {""text"": ""Airline"", ""label"": ""ORG"", ""score"": 0.8876314759254456, ""start"": 32, ""end"": 39}, {""text"": ""In"", ""label"": ""ORG"", ""score"": 0.9636836647987366, ""start"": 76, ""end"": 78}, {""text"": ""vestor ' s Business Daily"", ""label"": ""ORG"", ""score"": 0.8863039612770081, ""start"": 78, ""end"": 101}]","[{""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""26"", ""label"": ""CARDINAL"", ""source"": ""spacy""}, {""text"": ""Gets"", ""label"": ""WORK_OF_ART"", ""source"": ""spacy""}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Boeing ' 26"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Airline"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""In"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""vestor ' s Business Daily"", ""label"": ""ORG"", ""source"": ""bert""}]",8,6,0,0
2025-12-31 08:00:00,Here is What to Know Beyond Why Abbott Laboratories (ABT) is a Trending Stock - Yahoo Finance,Here is What to Know Beyond Why Abbott Laboratories (ABT) is a Trending Stock&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORUwzODRyM2dzaUJqNHVpRWxXR1oyd2pVcEhHOGFPVlB4czRLQm1qeGZhdnJtUVVSX25acERTWU5iaXpjUzA4UVF6SEFla3pabWlfTGl0S29nYzNqa1g5Z3dySVZnTkt3Rm8xWFpKWHM5N1dLc2tGY1JSX2g0RW5VRTRzRG9URjdx?oc=5,ABT,,ABT stock news,102,15,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2025-12-31,"[{""text"": ""ABT"", ""label"": ""ORG"", ""start"": 53, ""end"": 56}, {""text"": ""a Trending Stock&nbsp;&nbsp;Yahoo Finance"", ""label"": ""ORG"", ""start"": 61, ""end"": 102}]","[{""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""score"": 0.9982092380523682, ""start"": 32, ""end"": 51}, {""text"": ""ABT"", ""label"": ""ORG"", ""score"": 0.9909117221832275, ""start"": 53, ""end"": 56}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.977424144744873, ""start"": 89, ""end"": 102}]","[{""text"": ""ABT"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""a Trending Stock&nbsp;&nbsp;Yahoo Finance"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""ABT"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",5,5,0,0
2025-12-27 08:00:00,Is Weakness In Abbott Laboratories (NYSE:ABT) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects? - Yahoo Finance,Is Weakness In Abbott Laboratories (NYSE:ABT) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOSEE1MThkcHRSR1luWnZPMzc3V0lUMlhwa1QyZUNPelgyOGJhSGZSdVJwSFdHek8wS2NKM2F2S0ZfVWlFbklEWXRTbUdPYjQ2N01XSWRhU2tCcm9wREhfbWJHNnNOQnZtaUZqQjlTWVdQRGtCbEJna3M3M0hxY1BQSjBEN21VMUstSGcw?oc=5,ABT,,ABT stock news,152,21,2026-01-18 18:10:41.105671,negative,0.3818,-0.3818,-0.3818,negative,-0.0222222222222222,neutral,2025-12-27,"[{""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""start"": 15, ""end"": 34}, {""text"": ""NYSE"", ""label"": ""ORG"", ""start"": 36, ""end"": 40}]","[{""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""score"": 0.9622575044631958, ""start"": 15, ""end"": 34}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9946107864379883, ""start"": 139, ""end"": 152}]","[{""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""NYSE"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Abbott Laboratories"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",4,4,0,0
2025-12-27 08:00:00,American Electric Power Stock (AEP) Opinions on Recent Performance and Growth Plans - Quiver Quantitative,American Electric Power Stock (AEP) Opinions on Recent Performance and Growth Plans&nbsp;&nbsp;Quiver Quantitative,Google News,https://news.google.com/rss/articles/CBMivAFBVV95cUxNVW5LYm80ZUF3TWt3NEZjT3pXaEZYX3ZuRlNwN29nNzBVR3QzM2d5U2JPN2U5WUhyQXFyM040MVBrLXdHZzBqUHdraGRfTlBxNm9qSEwtZ0NBdFdLWHVDRlpuem5DLUppcUlNMUlsTnZlckFWWU5iTHdIMFBoMWpsa2dfVXY4Qy1ndUltcVEzVXlQb28zZ3hQMXBxaVkzeXBydkp2RG5YWEdiVTIyVE84N0dTalVVdkdEOEJVMQ?oc=5,AEP,,AEP stock news,114,13,2026-01-18 18:10:41.105671,positive,0.3818,0.3818,0.3818,positive,0.0,neutral,2025-12-27,"[{""text"": ""American Electric Power Stock"", ""label"": ""ORG"", ""start"": 0, ""end"": 29}]","[{""text"": ""American Electric Power Stock"", ""label"": ""ORG"", ""score"": 0.9501128196716309, ""start"": 0, ""end"": 29}, {""text"": ""A"", ""label"": ""ORG"", ""score"": 0.8119012713432312, ""start"": 31, ""end"": 32}, {""text"": ""EP"", ""label"": ""ORG"", ""score"": 0.4055576026439667, ""start"": 32, ""end"": 34}]","[{""text"": ""American Electric Power Stock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""American Electric Power Stock"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""A"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""EP"", ""label"": ""ORG"", ""source"": ""bert""}]",4,4,0,0
2025-12-11 08:00:00,AvalonBay Communities (AVB): Valuation Check After $340 Million Asset Sales and New Investor Presentation - Yahoo Finance,AvalonBay Communities (AVB): Valuation Check After $340 Million Asset Sales and New Investor Presentation&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMikAFBVV95cUxQNlFfMFZRa08xSWFiRWM2SmgyZFF0dm5lM1VmVldUR09BQ1ZkRlVQMmxid2tyV1lMWlFDdzMtRmdUSW9iM1BmTWMyaG1UMzBZN0xvVGk3cms0VWpvS1FHTmRHejhTbEwxNWRqd3JOYkc2M0tzYlRmbWZqektOc0tQZDV1UkZEVnRHemwyLWVXMVY?oc=5,AVB,,AVB stock news,130,15,2026-01-18 18:10:41.105671,positive,0.3612,0.3612,0.3612,positive,0.1363636363636363,positive,2025-12-11,"[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""start"": 0, ""end"": 21}, {""text"": ""$340 Million"", ""label"": ""MONEY"", ""start"": 51, ""end"": 63}]","[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""score"": 0.9986103773117065, ""start"": 0, ""end"": 21}, {""text"": ""AVB"", ""label"": ""ORG"", ""score"": 0.9151849746704102, ""start"": 23, ""end"": 26}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9962924718856812, ""start"": 117, ""end"": 130}]","[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""$340 Million"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""AVB"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",5,4,0,0
2025-12-06 08:00:00,APA Corporation's (NASDAQ:APA) Share Price Boosted 25% But Its Business Prospects Need A Lift Too - simplywall.st,APA Corporation's (NASDAQ:APA) Share Price Boosted 25% But Its Business Prospects Need A Lift Too&nbsp;&nbsp;simplywall.st,Google News,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPMVlFMjNiZHFJc29MVU53dGJZWVVYS3FLQlRpN2dvMUhsbmxmaVNJQVQ5U0lSdFdJd1RieXp4X09xNTlyVWRsVkRFS0RaWVJnM095dmpBX3RtNXpMZVUtLW85aHk2UDJXdF96cC05TWVaNV83NVA2M29ENHNnemdPMVpsalF6Wm5VTGRleF8zc2tTZlo0eS1ISENQcG4waHZXUU81YWxQckZCUGRWb3dyd3VRSngzYnNZTVpV0gHAAUFVX3lxTE1xcDhjVzhEc2J6SFR0bXpHQ19JNXdpRkJUcVNfZFVkSGhyQkhiM3NBUE1PR2JNREZ1emIzdnoyNTI1SmM4Sk1lY0Z1NDA3WW1QeTFZNEt4QjZieE10Mm0xMnI3RFh4LTNRclVYR3pLc2lDdnNDNDZoV0NOSmE1R0lDYXRmVHk0dGFKUi1NSnBJLWZjSFdFLThxaURwU1NFNFd5VmVMTW5uTjZ6SUVKX3l0Zl9fNkFpaWRwMUpCYTVGRQ?oc=5,APA,,APA stock news,122,15,2026-01-18 18:10:41.105671,positive,0.631,0.631,0.631,positive,0.0,neutral,2025-12-06,"[{""text"": ""APA Corporation's"", ""label"": ""ORG"", ""start"": 0, ""end"": 17}, {""text"": ""APA"", ""label"": ""ORG"", ""start"": 26, ""end"": 29}, {""text"": ""Share Price"", ""label"": ""PERSON"", ""start"": 31, ""end"": 42}, {""text"": ""25%"", ""label"": ""PERCENT"", ""start"": 51, ""end"": 54}]","[{""text"": ""APA Corporation"", ""label"": ""ORG"", ""score"": 0.9991929531097412, ""start"": 0, ""end"": 15}, {""text"": ""AP"", ""label"": ""ORG"", ""score"": 0.8802200555801392, ""start"": 26, ""end"": 28}]","[{""text"": ""APA Corporation's"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""APA"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Share Price"", ""label"": ""PERSON"", ""source"": ""spacy""}, {""text"": ""25%"", ""label"": ""PERCENT"", ""source"": ""spacy""}, {""text"": ""APA Corporation"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""AP"", ""label"": ""ORG"", ""source"": ""bert""}]",6,4,1,0
2025-12-04 08:00:00,"American Tower (NYSE: AMT) sets $1.70 quarterly payout payable February 2, 2026 - Stock Titan","American Tower (NYSE: AMT) sets $1.70 quarterly payout payable February 2, 2026&nbsp;&nbsp;Stock Titan",Google News,https://news.google.com/rss/articles/CBMioAFBVV95cUxQcnFySWZ0bWRBT1lOUXhmS0pKUzEweDA0ZnIyS2R4WV9NYTE2RDdJWTV0UzV2ZFAwZ00wa1JvOXNOUVNuV0sxZzlySDRlZHRhMGltV010dXJ3R19HUGN3Vm1JVHdXYnIyUG1jVlZLUG00SWhqMkpGTkxkdk1aanJWanFZNHZ5WTZyUmJxTXJZeF90X1J3UDdQRXU2eXdldXps?oc=5,AMT,,AMT stock news,102,13,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2025-12-04,"[{""text"": ""American Tower"", ""label"": ""ORG"", ""start"": 0, ""end"": 14}, {""text"": ""NYSE"", ""label"": ""ORG"", ""start"": 16, ""end"": 20}, {""text"": ""1.70"", ""label"": ""MONEY"", ""start"": 33, ""end"": 37}, {""text"": ""quarterly"", ""label"": ""DATE"", ""start"": 38, ""end"": 47}, {""text"": ""February 2"", ""label"": ""DATE"", ""start"": 63, ""end"": 73}, {""text"": ""Titan"", ""label"": ""GPE"", ""start"": 97, ""end"": 102}]","[{""text"": ""American Tower"", ""label"": ""ORG"", ""score"": 0.9693483710289001, ""start"": 0, ""end"": 14}, {""text"": ""Titan"", ""label"": ""ORG"", ""score"": 0.733741044998169, ""start"": 97, ""end"": 102}]","[{""text"": ""American Tower"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""NYSE"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""1.70"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""quarterly"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""February 2"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Titan"", ""label"": ""GPE"", ""source"": ""spacy""}, {""text"": ""American Tower"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Titan"", ""label"": ""ORG"", ""source"": ""bert""}]",8,4,0,1
2025-11-19 08:00:00,"AvalonBay Communities (NYSE: AVB) Announces $1.75 Q4 Dividend, Payable Jan. 15 - Stock Titan","AvalonBay Communities (NYSE: AVB) Announces $1.75 Q4 Dividend, Payable Jan. 15&nbsp;&nbsp;Stock Titan",Google News,https://news.google.com/rss/articles/CBMirgFBVV95cUxOUG9aendJYnhkaHJjRF9WN1dsQ2hkMGc5NVZKdUJfUXZvbkl4M0xLallVVTdkaWlrTnBKYW5ub0tweTROT3B2M1FKeW1mSnV6UmRWTy1BSExVRmZ0b3FyS2Y1WUQ1WDgwSHpPeHVQM3NKVnd2VVNPOEdpY2xlN19UeG5kSmJUbnd1RTNfZDh6aVJnNFFOSEJtX2pRbHJmcEdVYlY5RHY1ZXYzZV9lb3c?oc=5,AVB,,AVB stock news,101,12,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2025-11-19,"[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""start"": 0, ""end"": 21}, {""text"": ""NYSE"", ""label"": ""ORG"", ""start"": 23, ""end"": 27}, {""text"": ""1.75"", ""label"": ""MONEY"", ""start"": 45, ""end"": 49}, {""text"": ""Jan."", ""label"": ""DATE"", ""start"": 71, ""end"": 75}, {""text"": ""Titan"", ""label"": ""GPE"", ""start"": 96, ""end"": 101}]","[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""score"": 0.9979500770568848, ""start"": 0, ""end"": 21}]","[{""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""NYSE"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""1.75"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""Jan."", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Titan"", ""label"": ""GPE"", ""source"": ""spacy""}, {""text"": ""AvalonBay Communities"", ""label"": ""ORG"", ""source"": ""bert""}]",6,3,0,1
2025-11-08 08:00:00,Why APA (APA) Is Up 5.2% After Returning to Profitability and Raising Production Guidance - Yahoo Finance,Why APA (APA) Is Up 5.2% After Returning to Profitability and Raising Production Guidance&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMibkFVX3lxTE1VSHhRWXA1OFNyblh6Vlh0aE1iUU8yazFMLV9qZ0w4Q3VPNmlUQWQtbVRyZlVBYnVpeGtQaW45TnYzbE84UWNwTi1VdmhmM3F1Z0VsRVZUSnROang1ZHZUNjIxak1ZQmdwclRDZkNn?oc=5,APA,,APA stock news,114,15,2026-01-18 18:10:41.105671,positive,0.2732,0.2732,0.2732,positive,0.0,neutral,2025-11-08,"[{""text"": ""APA"", ""label"": ""ORG"", ""start"": 4, ""end"": 7}, {""text"": ""APA"", ""label"": ""ORG"", ""start"": 9, ""end"": 12}, {""text"": ""5.2%"", ""label"": ""PERCENT"", ""start"": 20, ""end"": 24}, {""text"": ""Returning to Profitability and Raising Production Guidance&nbsp;&nbsp;Yahoo Finance"", ""label"": ""ORG"", ""start"": 31, ""end"": 114}]","[{""text"": ""APA"", ""label"": ""ORG"", ""score"": 0.8359951972961426, ""start"": 4, ""end"": 7}, {""text"": ""AP"", ""label"": ""ORG"", ""score"": 0.8017861843109131, ""start"": 9, ""end"": 11}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.995735228061676, ""start"": 101, ""end"": 114}]","[{""text"": ""APA"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""APA"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""5.2%"", ""label"": ""PERCENT"", ""source"": ""spacy""}, {""text"": ""Returning to Profitability and Raising Production Guidance&nbsp;&nbsp;Yahoo Finance"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""APA"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""AP"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",7,6,0,0
2025-11-04 08:00:00,Bombardier (TSX:BBD.B): Assessing Current Valuation After Notable Share Price Gains - Yahoo Finance,Bombardier (TSX:BBD.B): Assessing Current Valuation After Notable Share Price Gains&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiggFBVV95cUxObTJnejVmcXFaZ0VoN09ER01NRmNMQnExMkhvWnkycFRzbXpHZHFZbVRsQXFVaEVvcTdMUTh4SnBGTnhycmJGX1hDbTI2WWp2WFdvc1JHTHU5UFI4M09SeFpUWGxZcUNjMzRiY1RkSWlDV0N0U216cURYLW1qcnNxdXJB?oc=5,BBD,,BBD stock news,108,11,2026-01-18 18:10:41.105671,positive,0.296,0.296,0.296,positive,0.25,positive,2025-11-04,"[{""text"": ""Bombardier"", ""label"": ""ORG"", ""start"": 0, ""end"": 10}, {""text"": ""TSX"", ""label"": ""ORG"", ""start"": 12, ""end"": 15}, {""text"": ""Assessing Current Valuation After Notable Share Price Gains&nbsp;&nbsp;Yahoo Finance"", ""label"": ""WORK_OF_ART"", ""start"": 24, ""end"": 108}]","[{""text"": ""Bomb"", ""label"": ""ORG"", ""score"": 0.5498421788215637, ""start"": 0, ""end"": 4}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9949071407318115, ""start"": 95, ""end"": 108}]","[{""text"": ""Bombardier"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""TSX"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Assessing Current Valuation After Notable Share Price Gains&nbsp;&nbsp;Yahoo Finance"", ""label"": ""WORK_OF_ART"", ""source"": ""spacy""}, {""text"": ""Bomb"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",5,4,0,0
2025-10-28 07:00:00,Astrazeneca (AZN) Stock Declines While Market Improves: Some Information for Investors - Yahoo Finance,Astrazeneca (AZN) Stock Declines While Market Improves: Some Information for Investors&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiigFBVV95cUxObDhrdUF2MGI4d2FmbWsyNzlqb2cxeGdwMFZYSm12NTlra2VfclA5Sk1jNXhmRlhrdFZ5X3VPMTdzYUk2elpUalZ6czVDMnBseG1KU29rV1pYaHBEV21XQ0N3ejJreTZMTHZQSVQwLUZxM1YwUWstUnd0Z2Y2LUFMU3ozNDlSdy1NSWc?oc=5,AZN,,AZN stock news,111,12,2026-01-18 18:10:41.105671,positive,0.4215,0.4215,0.4215,positive,0.0,neutral,2025-10-28,"[{""text"": ""Astrazeneca (AZN) Stock Declines While Market Improves"", ""label"": ""ORG"", ""start"": 0, ""end"": 54}]","[{""text"": ""Astrazeneca"", ""label"": ""ORG"", ""score"": 0.9918888807296753, ""start"": 0, ""end"": 11}, {""text"": ""A"", ""label"": ""ORG"", ""score"": 0.5476163029670715, ""start"": 13, ""end"": 14}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9937835931777954, ""start"": 98, ""end"": 111}]","[{""text"": ""Astrazeneca (AZN) Stock Declines While Market Improves"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Astrazeneca"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""A"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",4,4,0,0
